0,422,202,220,211,104,107,211,98,113
1,434,212,222,212,109,103,222,103,119
2,465,223,242,215,108,107,250,115,135
3,472,233,239,220,113,107,252,120,132
4,445,237,208,208,111,97,237,126,111
5,439,236,203,204,110,94,235,126,109
6,427,225,202,209,111,98,218,114,104
7,406,209,197,190,94,96,216,115,101
8,406,198,208,182,89,93,224,109,115
9,435,213,222,207,104,103,228,109,119
10,465,228,237,212,101,111,253,127,126
11,483,242,241,221,103,118,262,139,123
12,501,264,237,242,121,121,259,143,116
13,523,257,266,250,126,124,273,131,142
14,563,275,288,274,133,141,289,142,147
15,580,305,275,296,150,146,284,155,129
16,641,328,313,320,161,159,321,167,154
17,701,366,335,344,183,161,357,183,174
18,694,375,319,336,183,153,358,192,166
19,678,342,336,325,167,158,353,175,178
20,668,331,337,313,160,153,355,171,184
21,675,342,333,319,163,156,356,179,177
22,697,362,335,337,174,163,360,188,172
23,731,368,363,343,167,176,388,201,187
24,754,373,381,367,181,186,387,192,195
25,799,401,398,407,210,197,392,191,201
26,835,426,409,432,217,215,403,209,194
27,818,429,389,415,211,204,403,218,185
28,815,428,387,396,205,191,419,223,196
29,776,403,373,400,211,189,376,192,184
30,753,395,358,395,206,189,358,189,169
31,762,410,352,392,207,185,370,203,167
32,748,395,353,381,197,184,367,198,169
33,747,406,341,385,205,180,362,201,161
34,753,400,353,397,212,185,356,188,168
35,704,354,350,373,180,193,331,174,157
36,659,333,326,340,172,168,319,161,158
37,651,336,315,335,178,157,316,158,158
38,613,316,297,318,156,162,295,160,135
39,580,303,277,296,148,148,284,155,129
40,561,291,270,288,152,136,273,139,134
41,544,264,280,278,137,141,266,127,139
42,536,259,277,262,126,136,274,133,141
43,539,276,263,263,137,126,276,139,137
44,568,291,277,290,140,150,278,151,127
45,577,303,274,299,146,153,278,157,121
46,582,304,278,295,152,143,287,152,135
47,613,321,292,302,151,151,311,170,141
48,627,319,308,316,151,165,311,168,143
49,654,336,318,343,167,176,311,169,142
50,730,371,359,380,184,196,350,187,163
51,785,397,388,406,204,202,379,193,186
52,816,413,403,422,215,207,394,198,196
53,860,419,441,448,208,240,412,211,201
54,883,445,438,449,213,236,434,232,202
55,869,438,431,444,216,228,425,222,203
56,850,417,433,443,204,239,407,213,194
57,818,400,418,421,182,239,397,218,179
58,807,401,406,441,197,244,366,204,162
59,811,405,406,448,211,237,363,194,169
60,746,371,375,412,196,216,334,175,159
61,711,353,358,419,201,218,292,152,140
62,700,334,366,407,189,218,293,145,148
63,616,292,324,353,161,192,263,131,132
64,466,226,240,283,128,155,183,98,85
65,329,150,179,198,87,111,131,63,68
66,296,126,170,168,68,100,128,58,70
67,294,133,161,170,73,97,124,60,64
68,254,111,143,163,69,94,91,42,49
69,276,118,158,167,71,96,109,47,62
70,4567,1422,3145,2416,751,1665,2151,671,1480