0,740,395,345,740,395,345,0,0,0,
1,850,430,420,850,430,420,0,0,0,
2,858,437,421,858,437,421,0,0,0,
3,827,415,412,827,415,412,0,0,0,
4,851,427,424,851,427,424,0,0,0,
5,860,450,410,860,450,410,0,0,0,
6,883,465,418,883,465,418,0,0,0,
7,937,477,460,937,477,460,0,0,0,
8,947,484,463,947,484,463,0,0,0,
9,1004,516,488,1004,516,488,0,0,0,
10,1071,550,521,1071,550,521,0,0,0,
11,1050,528,522,1050,528,522,0,0,0,
12,944,474,470,944,474,470,0,0,0,
13,891,454,437,891,454,437,0,0,0,
14,898,473,425,898,473,425,0,0,0,
15,903,476,427,903,476,427,0,0,0,
16,898,453,445,898,453,445,0,0,0,
17,885,442,443,885,442,443,0,0,0,
18,925,455,470,925,455,470,0,0,0,
19,915,443,472,915,443,472,0,0,0,
20,917,459,458,917,459,458,0,0,0,
21,998,504,494,998,504,494,0,0,0,
22,1068,538,530,1068,538,530,0,0,0,
23,1130,566,564,1130,566,564,0,0,0,
24,1188,600,588,1188,600,588,0,0,0,
25,1238,640,598,1238,640,598,0,0,0,
26,1254,640,614,1254,640,614,0,0,0,
27,1237,628,609,1237,628,609,0,0,0,
28,1286,648,638,1286,648,638,0,0,0,
29,1373,715,658,1373,715,658,0,0,0,
30,1482,803,679,1482,803,679,0,0,0,
31,1532,808,724,1532,808,724,0,0,0,
32,1550,770,780,1550,770,780,0,0,0,
33,1674,832,842,1674,832,842,0,0,0,
34,1811,913,898,1811,913,898,0,0,0,
35,1936,972,964,1936,972,964,0,0,0,
36,1945,984,961,1945,984,961,0,0,0,
37,1855,954,901,1855,954,901,0,0,0,
38,1874,978,896,1874,978,896,0,0,0,
39,1844,953,891,1844,953,891,0,0,0,
40,1831,952,879,1831,952,879,0,0,0,
41,1805,928,877,1805,928,877,0,0,0,
42,1678,862,816,1678,862,816,0,0,0,
43,1627,832,795,1627,832,795,0,0,0,
44,1575,767,808,1575,767,808,0,0,0,
45,1464,731,733,1464,731,733,0,0,0,
46,1382,703,679,1382,703,679,0,0,0,
47,1339,665,674,1339,665,674,0,0,0,
48,1317,662,655,1317,662,655,0,0,0,
49,1265,636,629,1265,636,629,0,0,0,
50,1202,602,600,1202,602,600,0,0,0,
51,1194,585,609,1194,585,609,0,0,0,
52,1235,590,645,1235,590,645,0,0,0,
53,1293,607,686,1293,607,686,0,0,0,
54,1346,626,720,1346,626,720,0,0,0,
55,1408,675,733,1408,675,733,0,0,0,
56,1457,701,756,1457,701,756,0,0,0,
57,1606,747,859,1606,747,859,0,0,0,
58,1816,838,978,1816,838,978,0,0,0,
59,1963,915,1048,1963,915,1048,0,0,0,
60,2068,965,1103,2068,965,1103,0,0,0,
61,2138,999,1139,2138,999,1139,0,0,0,
62,2153,993,1160,2153,993,1160,0,0,0,
63,2152,951,1201,2152,951,1201,0,0,0,
64,2068,903,1165,2068,903,1165,0,0,0,
65,1973,888,1085,1973,888,1085,0,0,0,
66,1869,820,1049,1869,820,1049,0,0,0,
67,1799,752,1047,1799,752,1047,0,0,0,
68,1694,711,983,1694,711,983,0,0,0,
69,1565,647,918,1565,647,918,0,0,0,
70,15285,5289,9996,15285,5289,9996,0,0,0,