0,1391,713,678,850,442,408,541,271,270,
1,1511,780,731,918,486,432,593,294,299,
2,1602,835,767,987,516,471,615,319,296,
3,1635,843,792,1006,516,490,629,327,302,
4,1569,798,771,963,484,479,606,314,292,
5,1572,781,791,972,484,488,600,297,303,
6,1559,765,794,973,488,485,586,277,309,
7,1556,794,762,981,507,474,575,287,288,
8,1645,871,774,1033,552,481,612,319,293,
9,1728,908,820,1064,559,505,664,349,315,
10,1804,934,870,1111,578,533,693,356,337,
11,1792,923,869,1109,576,533,683,347,336,
12,1685,860,825,1024,526,498,661,334,327,
13,1603,811,792,965,496,469,638,315,323,
14,1545,779,766,949,496,453,596,283,313,
15,1461,746,715,912,477,435,549,269,280,
16,1414,735,679,876,448,428,538,287,251,
17,1421,739,682,853,442,411,568,297,271,
18,1423,732,691,854,445,409,569,287,282,
19,1441,738,703,903,463,440,538,275,263,
20,1499,755,744,945,482,463,554,273,281,
21,1523,762,761,955,473,482,568,289,279,
22,1594,795,799,991,483,508,603,312,291,
23,1674,844,830,1045,524,521,629,320,309,
24,1738,875,863,1085,540,545,653,335,318,
25,1785,901,884,1128,565,563,657,336,321,
26,1810,918,892,1158,584,574,652,334,318,
27,1944,970,974,1254,620,634,690,350,340,
28,2058,1042,1016,1336,671,665,722,371,351,
29,2106,1087,1019,1362,703,659,744,384,360,
30,2238,1148,1090,1435,731,704,803,417,386,
31,2361,1213,1148,1512,778,734,849,435,414,
32,2437,1218,1219,1568,792,776,869,426,443,
33,2425,1195,1230,1504,750,754,921,445,476,
34,2439,1228,1211,1491,748,743,948,480,468,
35,2517,1285,1232,1557,789,768,960,496,464,
36,2560,1310,1250,1610,832,778,950,478,472,
37,2598,1308,1290,1692,871,821,906,437,469,
38,2543,1279,1264,1633,826,807,910,453,457,
39,2475,1263,1212,1568,793,775,907,470,437,
40,2435,1231,1204,1558,778,780,877,453,424,
41,2365,1166,1199,1511,740,771,854,426,428,
42,2315,1153,1162,1480,744,736,835,409,426,
43,2314,1187,1127,1474,761,713,840,426,414,
44,2288,1155,1133,1451,731,720,837,424,413,
45,2244,1104,1140,1392,678,714,852,426,426,
46,2238,1118,1120,1375,677,698,863,441,422,
47,2189,1089,1100,1372,679,693,817,410,407,
48,2095,1041,1054,1332,667,665,763,374,389,
49,2094,1044,1050,1365,674,691,729,370,359,
50,2084,1029,1055,1358,659,699,726,370,356,
51,2031,996,1035,1316,641,675,715,355,360,
52,2024,1032,992,1335,675,660,689,357,332,
53,2058,1061,997,1355,691,664,703,370,333,
54,2117,1041,1076,1394,680,714,723,361,362,
55,2152,1033,1119,1444,682,762,708,351,357,
56,2200,1086,1114,1479,716,763,721,370,351,
57,2241,1122,1119,1460,722,738,781,400,381,
58,2243,1124,1119,1455,722,733,788,402,386,
59,2267,1116,1151,1486,733,753,781,383,398,
60,2262,1097,1165,1474,707,767,788,390,398,
61,2210,1078,1132,1436,695,741,774,383,391,
62,2162,1050,1112,1412,691,721,750,359,391,
63,2013,956,1057,1318,627,691,695,329,366,
64,1930,884,1046,1258,572,686,672,312,360,
65,1903,850,1053,1257,545,712,646,305,341,
66,1899,859,1040,1274,546,728,625,313,312,
67,1852,834,1018,1246,538,708,606,296,310,
68,1863,830,1033,1230,547,683,633,283,350,
69,1887,836,1051,1228,536,692,659,300,359,
70,19283,7641,11642,13114,5148,7966,6169,2493,3676,